,Time,Count
43989,17:26:00,11
43990,07:56:00,43
43991,07:56:01,8
43992,07:56:02,31
43993,07:56:03,27
43994,07:56:04,13
43995,07:56:05,6
43996,07:56:06,8
43997,07:56:07,35
43998,10:06:41,16
43999,10:06:40,21
44000,10:06:43,5
44001,10:06:42,17
44002,10:06:45,9
44003,10:06:44,10
44004,10:06:47,9
44005,10:06:46,7
44006,22:55:37,15
44007,06:49:13,2
44008,22:55:35,8
44009,22:55:34,10
44010,22:55:33,6
44011,06:49:17,7
44012,22:55:31,20
44013,06:49:15,3
44014,12:13:34,9
44015,15:43:22,7
44016,13:49:51,8
44017,13:58:06,8
44018,19:48:12,10
44019,12:13:36,9
44020,19:52:32,2
44021,13:49:53,5
44022,12:13:30,17
44023,08:23:57,14
44024,00:51:07,9
44025,04:22:04,8
44026,13:49:56,2
44027,04:22:05,7
44028,00:51:05,5
44029,04:22:06,10
44030,19:52:33,9
44031,03:33:06,4
44032,04:22:07,5
44033,02:03:22,9
44034,09:32:18,6
44035,12:41:21,6
44036,19:27:45,11
44037,03:48:35,4
44038,16:05:56,9
44039,04:22:01,3
44040,11:41:54,15
44041,04:22:02,11
44042,05:20:24,5
44043,06:19:49,1
44044,16:08:04,7
44045,19:27:46,4
44046,13:55:41,3
44047,04:37:32,7
44048,09:14:48,8
44049,19:27:49,5
44050,07:35:15,44
44051,19:27:48,2
44052,09:14:40,1
44053,09:14:41,10
44054,09:14:42,15
44055,09:14:43,8
44056,09:14:44,12
44057,09:14:45,6
44058,09:14:46,3
44059,09:14:47,17
44060,12:16:17,2
44061,15:25:35,4
44062,10:25:37,15
44063,19:52:35,13
44064,02:13:52,3
44065,00:19:03,4
44066,10:25:36,10
44067,12:52:46,2
44068,06:31:22,7
44069,21:00:45,15
44070,23:28:29,10
44071,04:21:48,7
44072,06:31:23,6
44073,23:33:07,6
44074,03:04:52,4
44075,04:59:18,1
44076,12:52:51,9
44077,15:00:50,16
44078,15:00:53,14
44079,12:59:00,12
44080,12:59:07,15
44081,12:52:54,8
44082,15:00:57,11
44083,12:52:56,4
44084,02:50:47,18
44085,14:22:42,11
44086,14:22:41,7
44087,12:59:08,9
44088,14:22:47,11
44089,14:22:46,2
44090,14:22:45,2
44091,14:22:44,7
44092,01:16:37,7
44093,01:16:36,13
44094,01:16:35,13
44095,01:16:34,9
44096,01:16:33,9
44097,01:16:32,5
44098,01:16:31,6
44099,01:16:30,2
44100,21:41:44,4
44101,01:16:39,7
44102,01:16:38,20
44103,23:42:36,17
44104,19:52:37,5
44105,08:57:30,5
44106,21:41:47,4
44107,08:58:59,6
44108,08:57:33,26
44109,22:53:57,3
44110,12:41:25,21
44111,08:57:32,4
44112,21:41:49,4
44113,08:57:35,9
44114,23:42:33,11
44115,00:46:19,6
44116,10:51:38,15
44117,10:51:39,12
44118,02:05:36,3
44119,10:51:34,8
44120,10:51:35,9
44121,10:51:36,17
44122,10:51:37,6
44123,10:51:30,11
44124,10:51:31,8
44125,10:51:32,9
44126,10:51:33,6
44127,03:12:40,6
44128,03:12:41,4
44129,03:12:42,2
44130,02:01:19,11
44131,03:12:44,5
44132,03:12:45,6
44133,03:12:46,4
44134,03:12:47,18
44135,03:12:48,8
44136,02:01:13,1
44137,02:01:10,3
44138,02:01:11,11
44139,02:01:16,4
44140,02:01:17,9
44141,02:01:14,2
44142,02:01:15,2
44143,14:17:36,6
44144,14:17:37,13
44145,07:50:08,23
44146,14:17:35,11
44147,14:17:32,6
44148,14:17:33,12
44149,14:17:30,7
44150,22:44:12,2
44151,07:50:02,23
44152,07:50:03,5
44153,07:50:00,33
44154,07:50:01,19
44155,07:50:06,8
44156,07:50:07,19
44157,07:50:04,9
44158,07:50:05,13
44159,18:49:48,3
44160,20:40:12,17
44161,22:21:18,2
44162,22:44:17,7
44163,11:57:06,4
44164,10:02:18,5
44165,22:02:39,1
44166,22:44:16,3
44167,01:33:38,7
44168,02:35:59,5
44169,20:40:17,2
44170,12:52:47,4
44171,02:35:58,6
44172,01:59:43,5
44173,12:41:28,7
44174,20:40:16,8
44175,01:43:12,3
44176,21:28:05,4
44177,07:59:53,14
44178,07:59:50,12
44179,21:28:06,7
44180,07:59:56,33
44181,21:28:00,5
44182,07:59:54,20
44183,21:28:02,8
44184,11:49:23,3
44185,11:49:22,17
44186,11:49:21,2
44187,11:49:20,25
44188,11:49:27,8
44189,11:49:26,7
44190,11:49:25,9
44191,11:49:24,15
44192,15:09:09,4
44193,15:09:08,3
44194,01:26:09,4
44195,08:44:16,11
44196,15:09:01,9
44197,15:09:00,10
44198,15:09:03,15
44199,15:09:02,8
44200,15:09:05,11
44201,15:09:04,4
44202,15:09:07,5
44203,15:09:06,7
44204,14:20:41,8
44205,02:52:44,8
44206,14:20:43,6
44207,14:20:42,7
44208,14:20:45,7
44209,02:52:40,3
44210,14:20:47,7
44211,02:52:42,9
44212,14:20:49,10
44213,14:20:48,10
44214,02:52:49,2
44215,02:52:48,12
44216,09:23:02,36
44217,21:40:21,6
44218,09:23:00,12
44219,09:23:01,11
44220,09:23:06,5
44221,09:23:07,10
44222,09:23:04,21
44223,09:23:05,11
44224,15:33:24,4
44225,09:23:08,9
44226,09:23:09,9
44227,09:11:18,1
44228,00:38:38,2
44229,12:30:02,16
44230,11:57:05,3
44231,02:35:57,8
44232,15:44:39,7
44233,15:44:38,17
44234,15:44:37,13
44235,15:44:36,2
44236,00:38:30,8
44237,00:38:31,5
44238,00:38:36,6
44239,00:38:37,7
44240,15:44:31,16
44241,00:38:35,6
44242,18:52:57,11
44243,18:52:56,5
44244,21:18:22,4
44245,21:18:23,3
44246,18:52:53,9
44247,20:37:59,13
44248,02:28:19,8
44249,19:05:22,3
44250,02:28:17,5
44251,21:18:29,9
44252,02:28:15,2
44253,02:28:14,8
44254,02:28:13,4
44255,02:28:12,4
44256,02:28:11,1
44257,02:28:10,14
44258,23:55:21,2
44259,21:40:29,4
44260,23:55:23,6
44261,23:55:22,7
44262,23:55:25,6
44263,23:55:24,12
44264,23:55:27,17
44265,23:55:26,6
44266,23:55:29,15
44267,18:21:47,5
44268,18:21:44,13
44269,18:21:45,14
44270,18:21:42,11
44271,18:21:43,7
44272,18:21:40,5
44273,18:21:41,11
44274,07:15:50,14
44275,01:03:40,3
44276,11:07:11,17
44277,19:05:25,6
44278,19:05:24,3
44279,12:57:34,3
44280,04:17:01,6
44281,00:46:16,3
44282,03:38:07,7
44283,08:33:02,12
44284,13:31:48,2
44285,19:05:29,5
44286,18:28:16,9
44287,18:28:17,11
44288,18:28:14,8
44289,18:28:15,4
44290,18:28:12,9
44291,18:28:13,8
44292,18:28:10,2
44293,18:28:11,4
44294,22:29:16,6
44295,22:29:17,7
44296,22:29:14,13
44297,22:29:15,6
44298,22:29:12,10
44299,22:29:13,3
44300,22:29:10,18
44301,18:28:19,7
44302,20:11:34,3
44303,08:45:48,1
44304,11:59:19,9
44305,11:59:18,11
44306,23:33:35,3
44307,11:59:16,14
44308,11:59:15,10
44309,11:59:14,6
44310,11:59:13,3
44311,11:59:12,8
44312,11:59:11,1
44313,11:59:10,11
44314,19:22:51,10
44315,22:39:23,11
44316,22:39:20,5
44317,19:29:00,2
44318,19:29:07,7
44319,22:39:27,4
44320,22:39:24,7
44321,19:22:56,12
44322,19:22:59,10
44323,11:21:44,12
44324,22:39:28,6
44325,22:39:29,12
44326,03:30:55,9
44327,14:03:07,5
44328,18:09:31,6
44329,11:19:00,8
44330,23:05:56,7
44331,11:19:01,12
44332,22:20:55,9
44333,20:33:56,3
44334,08:04:13,12
44335,08:04:12,19
44336,08:04:11,24
44337,08:04:10,34
44338,08:04:17,21
44339,08:04:16,8
44340,08:04:15,30
44341,08:04:14,16
44342,16:36:35,17
44343,11:19:04,6
44344,16:36:37,6
44345,16:36:36,13
44346,16:36:31,13
44347,09:51:37,8
44348,16:36:33,6
44349,16:36:32,14
44350,00:25:39,6
44351,04:19:09,7
44352,07:54:19,12
44353,00:46:12,11
44354,03:58:20,4
44355,13:44:34,3
44356,07:30:40,7
44357,07:30:41,17
44358,16:25:03,2
44359,07:30:43,20
44360,07:30:44,9
44361,07:30:45,5
44362,07:30:46,42
44363,17:09:24,4
44364,07:30:48,25
44365,07:30:49,4
44366,18:49:42,8
44367,16:48:38,1
44368,23:12:20,3
44369,12:37:53,5
44370,07:54:27,10
44371,16:48:39,8
44372,13:18:40,1
44373,17:09:21,3
44374,17:09:20,4
44375,12:52:45,15
44376,18:10:46,5
44377,17:09:23,7
44378,12:12:50,5
44379,12:37:57,9
44380,17:02:01,1
44381,23:24:58,4
44382,16:38:00,10
44383,23:24:54,8
44384,23:24:55,1
44385,23:24:56,5
44386,23:24:57,11
44387,23:24:50,18
44388,23:24:51,5
44389,23:24:52,4
44390,23:24:53,14
44391,08:31:57,21
44392,17:03:27,6
44393,08:31:55,11
44394,08:31:54,4
44395,08:31:53,5
44396,08:31:52,7
44397,08:31:51,10
44398,08:31:50,5
44399,11:53:45,5
44400,15:48:48,7
44401,17:03:25,4
44402,08:31:59,19
44403,08:31:58,4
44404,04:30:36,17
44405,04:30:37,8
44406,04:30:34,3
44407,04:30:35,8
44408,04:30:32,2
44409,04:30:33,13
44410,04:30:30,4
44411,04:30:31,1
44412,03:58:23,1
44413,17:03:23,7
44414,04:30:38,4
44415,04:30:39,8
44416,19:27:43,6
44417,13:08:59,3
44418,10:15:30,9
44419,17:03:21,3
44420,15:48:49,3
44421,13:08:53,11
44422,13:08:52,9
44423,13:08:51,5
44424,16:48:37,3
44425,13:08:57,10
44426,13:08:56,13
44427,13:08:55,4
44428,13:08:54,5
44429,03:58:24,9
44430,13:44:30,2
44431,22:10:44,4
44432,14:52:49,2
44433,04:45:32,3
44434,04:45:33,4
44435,04:45:30,1
44436,04:45:31,23
44437,04:45:36,8
44438,04:45:37,4
44439,04:45:34,6
44440,04:45:35,6
44441,04:45:38,11
44442,04:45:39,5
44443,15:46:17,9
44444,15:46:16,3
44445,15:46:15,3
44446,15:46:14,10
44447,22:23:14,15
44448,15:46:12,10
44449,15:46:11,12
44450,15:46:10,8
44451,22:23:18,5
44452,09:50:26,4
44453,18:10:42,5
44454,02:47:52,2
44455,15:46:18,8
44456,14:10:07,7
44457,01:23:55,7
44458,01:23:54,4
44459,10:18:27,12
44460,13:31:42,13
44461,01:23:57,7
44462,02:34:26,8
44463,03:40:25,13
44464,03:40:27,7
44465,03:40:26,12
44466,03:40:21,6
44467,03:40:20,5
44468,03:40:23,4
44469,03:40:22,5
44470,14:10:01,4
44471,03:40:29,3
44472,03:40:28,2
44473,15:59:31,4
44474,09:54:39,10
44475,09:54:38,17
44476,13:31:43,2
44477,05:35:53,5
44478,09:54:31,2
44479,09:54:30,5
44480,07:08:05,3
44481,09:54:32,6
44482,09:54:35,5
44483,09:54:34,4
44484,09:54:37,8
44485,09:54:36,15
44486,12:09:35,4
44487,23:26:53,3
44488,23:26:51,4
44489,23:26:56,6
44490,23:26:57,2
44491,23:26:54,8
44492,23:26:55,4
44493,11:10:10,4
44494,23:26:58,7
44495,23:26:59,7
44496,15:59:30,7
44497,05:35:57,7
44498,02:24:48,5
44499,11:10:12,7
44500,05:35:55,7
44501,23:05:58,5
44502,05:28:42,8
44503,10:28:12,20
44504,03:58:29,2
44505,05:28:41,3
44506,10:14:33,2
44507,05:47:38,20
44508,10:14:31,4
44509,10:14:30,18
44510,10:14:37,8
44511,10:14:36,4
44512,10:14:35,5
44513,04:41:02,8
44514,05:47:31,7
44515,05:47:30,9
44516,05:47:33,3
44517,10:14:38,2
44518,05:47:35,9
44519,05:47:34,5
44520,05:47:37,14
44521,05:47:36,2
44522,16:10:22,10
44523,16:10:23,4
44524,16:10:20,5
44525,16:10:21,6
44526,16:10:26,5
44527,16:10:27,12
44528,16:10:24,5
44529,16:10:25,7
44530,03:15:26,5
44531,16:10:28,5
44532,16:10:29,9
44533,19:55:25,17
44534,21:30:35,6
44535,21:30:34,6
44536,21:30:37,3
44537,21:30:36,14
44538,21:30:31,3
44539,14:58:39,5
44540,21:30:33,7
44541,21:30:32,7
44542,04:25:02,12
44543,14:58:38,12
44544,21:30:39,4
44545,21:30:38,3
44546,14:09:26,13
44547,08:43:38,12
44548,08:43:39,35
44549,08:05:06,14
44550,08:43:34,7
44551,08:43:35,31
44552,08:43:36,16
44553,08:43:37,14
44554,08:43:30,22
44555,08:43:31,34
44556,08:43:32,21
44557,08:43:33,5
44558,13:37:15,9
44559,13:37:14,4
44560,13:37:17,7
44561,14:58:34,9
44562,13:37:11,4
44563,13:37:10,4
44564,13:37:13,3
44565,13:37:12,17
44566,14:09:22,8
44567,21:14:44,5
44568,13:37:19,5
44569,13:37:18,7
44570,02:09:39,3
44571,14:09:23,7
44572,02:51:39,11
44573,02:51:38,14
44574,22:29:58,1
44575,13:44:38,13
44576,02:51:35,13
44577,02:51:34,12
44578,02:51:37,9
44579,02:51:36,7
44580,02:51:31,7
44581,02:51:30,11
44582,02:51:33,7
44583,02:51:32,9
44584,16:14:57,3
44585,06:26:25,1
44586,06:26:26,13
44587,06:26:27,15
44588,16:14:53,5
44589,06:26:21,6
44590,06:26:22,5
44591,06:26:23,7
44592,04:50:35,6
44593,04:50:36,6
44594,04:50:37,7
44595,04:50:30,8
44596,04:50:31,5
44597,04:50:32,3
44598,16:14:58,7
44599,12:54:47,5
44600,14:31:38,4
44601,14:16:04,7
44602,22:30:20,1
44603,14:16:05,5
44604,10:55:11,7
44605,07:44:16,12
44606,09:14:49,7
44607,01:32:12,10
44608,08:15:59,21
44609,08:15:58,17
44610,17:38:45,5
44611,14:16:07,6
44612,17:38:43,9
44613,17:38:42,15
44614,17:38:41,2
44615,17:38:40,1
44616,08:15:51,31
44617,08:15:50,3
44618,08:15:53,8
44619,08:15:52,31
44620,08:15:55,16
44621,08:15:54,25
44622,08:15:57,9
44623,17:38:48,15
44624,20:18:10,3
44625,20:18:11,14
44626,20:18:12,11
44627,20:18:13,8
44628,20:18:14,6
44629,14:16:02,7
44630,20:13:48,9
44631,20:13:49,8
44632,20:18:18,15
44633,20:13:47,5
44634,20:13:44,9
44635,20:13:45,8
44636,20:13:42,8
44637,20:13:43,8
44638,20:13:41,8
44639,07:39:29,24
44640,07:39:28,29
44641,22:47:54,4
44642,22:47:55,13
44643,18:30:22,10
44644,18:30:23,3
44645,18:30:20,19
44646,18:30:21,3
44647,07:39:21,49
44648,07:39:20,12
44649,07:39:23,41
44650,07:39:22,31
44651,07:39:25,31
44652,07:39:24,18
44653,07:39:27,24
44654,07:39:26,27
44655,11:53:02,10
44656,21:14:40,1
44657,20:08:47,8
44658,02:24:40,1
44659,11:53:00,3
44660,23:35:52,5
44661,02:24:41,6
44662,22:42:39,4
44663,14:27:33,18
44664,11:53:01,11
44665,11:53:06,7
44666,22:30:25,5
44667,20:08:43,8
44668,11:39:06,26
44669,11:39:07,13
44670,11:39:04,15
44671,11:39:05,5
44672,11:39:02,13
44673,11:39:03,19
44674,11:39:00,6
44675,11:39:01,7
44676,20:11:30,7
44677,20:08:41,8
44678,12:42:49,4
44679,11:39:08,29
44680,11:39:09,4
44681,05:43:22,8
44682,15:14:48,3
44683,16:43:40,3
44684,11:53:08,9
44685,16:20:40,5
44686,21:04:03,7
44687,10:24:56,9
44688,21:04:01,12
44689,21:04:00,4
44690,21:04:07,10
44691,21:04:06,18
44692,11:12:21,12
44693,07:28:04,7
44694,14:48:21,7
44695,09:11:15,6
44696,21:04:09,5
44697,14:48:22,10
44698,09:11:10,2
44699,10:24:54,9
44700,14:48:27,5
44701,09:11:13,11
44702,14:43:37,4
44703,14:43:36,6
44704,14:43:35,9
44705,14:43:34,9
44706,14:43:33,1
44707,14:43:32,8
44708,14:43:31,21
44709,12:42:42,7
44710,23:38:29,9
44711,10:24:52,7
44712,20:08:49,5
44713,12:42:41,4
44714,14:43:39,3
44715,14:43:38,10
44716,11:19:56,6
44717,15:14:40,1
44718,01:20:04,5
44719,10:19:11,6
44720,15:14:47,4
44721,14:49:55,7
44722,07:28:02,21
44723,01:27:33,5
44724,04:53:17,4
44725,09:13:12,6
44726,09:13:13,2
44727,09:13:10,4
44728,09:13:11,13
44729,09:13:16,5
44730,09:13:17,8
44731,09:13:14,2
44732,09:13:15,3
44733,09:13:18,3
44734,09:13:19,6
44735,02:09:31,8
44736,13:59:32,1
44737,14:36:33,6
44738,14:36:32,11
44739,14:36:31,3
44740,14:36:30,4
44741,14:36:37,10
44742,14:36:36,11
44743,14:36:35,2
44744,14:36:34,4
44745,16:01:27,9
44746,07:28:09,22
44747,14:36:39,2
44748,14:36:38,8
44749,11:38:53,11
44750,11:38:50,18
44751,00:54:29,10
44752,00:54:28,2
44753,00:54:27,5
44754,00:54:26,14
44755,20:10:41,3
44756,23:05:45,8
44757,00:54:23,4
44758,00:54:22,5
44759,00:54:21,5
44760,11:32:57,10
44761,22:42:34,4
44762,17:22:17,12
44763,21:44:17,4
44764,03:06:56,3
44765,19:37:16,1
44766,20:57:28,8
44767,20:57:29,6
44768,03:06:57,7
44769,20:57:24,4
44770,01:05:51,3
44771,20:57:26,13
44772,20:57:27,15
44773,20:57:20,5
44774,20:57:21,8
44775,20:57:22,9
44776,20:57:23,7
44777,13:05:07,3
44778,13:05:06,5
44779,13:05:05,7
44780,13:05:04,9
44781,13:05:03,14
44782,13:05:02,9
44783,13:05:01,5
44784,13:05:00,3
44785,17:55:20,4
44786,00:43:14,1
44787,14:31:13,3
44788,13:05:09,7
44789,13:05:08,11
44790,16:43:45,10
44791,03:06:50,4
44792,09:45:39,8
44793,09:45:38,15
44794,09:45:37,5
44795,09:45:36,17
44796,09:45:35,2
44797,17:55:23,6
44798,09:45:33,3
44799,09:45:32,11
44800,09:45:31,5
44801,09:45:30,3
44802,17:13:35,8
44803,17:13:34,9
44804,17:13:37,12
44805,17:13:36,1
44806,03:30:50,2
44807,13:07:08,17
44808,17:13:33,7
44809,01:06:08,6
44810,01:06:07,10
44811,13:07:04,6
44812,13:07:07,5
44813,01:06:04,6
44814,13:07:01,5
44815,01:06:02,17
44816,01:06:01,4
44817,01:06:00,6
44818,17:00:17,2
44819,09:01:15,2
44820,17:58:09,5
44821,01:05:53,3
44822,12:51:45,13
44823,19:40:47,5
44824,17:58:05,9
44825,17:58:04,9
44826,17:58:07,5
44827,17:58:06,8
44828,17:58:01,8
44829,09:01:17,13
44830,17:58:03,9
44831,17:58:02,6
44832,23:58:50,5
44833,17:22:14,4
44834,05:47:05,2
44835,01:26:58,4
44836,01:26:59,5
44837,01:26:56,4
44838,01:26:57,6
44839,01:26:54,6
44840,01:26:55,15
44841,01:26:52,4
44842,01:26:53,16
44843,01:26:50,8
44844,01:26:51,5
44845,16:20:49,11
44846,01:05:52,5
44847,09:01:13,1
44848,05:34:39,4
44849,05:34:38,9
44850,05:34:37,7
44851,05:34:36,19
44852,05:34:35,12
44853,05:34:34,8
44854,05:34:33,9
44855,09:30:19,4
44856,05:34:31,4
44857,05:34:30,8
44858,15:36:50,15
44859,03:58:54,10
44860,15:36:52,4
44861,15:36:53,10
44862,15:36:54,6
44863,03:58:50,12
44864,03:58:53,7
44865,15:36:57,12
44866,15:36:58,4
44867,15:36:59,4
44868,22:38:18,5
44869,03:58:59,13
44870,03:58:58,5
44871,16:20:48,3
44872,07:30:30,8
44873,15:08:27,7
44874,14:26:07,6
44875,12:40:40,4
44876,12:40:43,7
44877,00:28:42,12
44878,00:28:43,8
44879,00:28:40,4
44880,00:28:41,4
44881,04:26:48,8
44882,00:28:47,2
44883,00:28:44,11
44884,00:28:45,14
44885,23:41:51,7
44886,04:26:45,8
44887,23:25:20,5
44888,04:26:47,4
44889,23:41:55,7
44890,23:25:27,3
44891,04:26:42,15
44892,23:25:25,6
44893,23:02:04,6
44894,15:16:47,5
44895,01:36:45,8
44896,01:14:31,5
44897,08:11:09,8
44898,12:51:41,3
44899,07:15:16,5
44900,15:16:49,5
44901,07:15:14,14
44902,07:15:15,10
44903,07:15:12,16
44904,07:15:13,48
44905,07:15:10,13
44906,12:40:48,6
44907,20:28:57,3
44908,20:28:56,8
44909,20:28:55,14
44910,20:28:54,6
44911,20:28:53,13
44912,20:28:52,5
44913,20:28:51,9
44914,20:28:50,11
44915,14:31:37,18
44916,05:06:09,9
44917,05:06:08,3
44918,05:06:03,6
44919,05:06:02,5
44920,05:06:01,15
44921,05:06:00,4
44922,05:06:07,9
44923,05:06:06,11
44924,05:06:05,8
44925,05:06:04,6
44926,01:04:05,8
44927,01:04:04,7
44928,01:04:07,9
44929,01:04:06,9
44930,01:04:01,17
44931,01:04:00,4
44932,01:04:03,3
44933,01:04:02,7
44934,01:04:09,3
44935,01:04:08,7
44936,18:53:06,8
44937,21:06:22,19
44938,01:36:49,2
44939,05:04:01,9
44940,05:04:00,3
44941,05:04:03,10
44942,05:04:02,6
44943,15:07:29,8
44944,15:07:28,3
44945,07:07:16,7
44946,05:04:06,4
44947,23:56:15,5
44948,23:56:14,6
44949,12:55:27,6
44950,15:07:26,16
44951,12:55:21,10
44952,23:56:10,5
44953,15:07:23,9
44954,23:56:12,2
44955,17:05:03,18
44956,17:05:02,3
44957,17:05:01,5
44958,17:05:00,1
44959,17:05:07,10
44960,17:05:06,9
44961,17:05:05,6
44962,17:05:04,4
44963,17:05:09,2
44964,17:05:08,14
44965,15:34:56,25
44966,15:34:57,10
44967,04:20:00,11
44968,07:43:15,19
44969,15:34:52,9
44970,15:34:53,16
44971,15:34:50,12
44972,15:34:51,3
44973,00:45:26,5
44974,21:35:22,5
44975,15:34:58,3
44976,15:34:59,14
44977,23:01:19,8
44978,23:58:12,7
44979,23:58:11,7
44980,23:58:10,4
44981,23:58:17,10
44982,23:58:16,14
44983,23:58:15,3
44984,23:58:14,4
44985,23:01:11,10
44986,23:01:10,5
44987,23:01:13,2
44988,23:01:12,4
44989,23:01:15,1
44990,23:01:17,9
44991,23:01:16,3
44992,00:49:25,3
44993,00:49:24,5
44994,00:49:27,3
44995,00:49:26,6
44996,00:49:21,1
44997,00:49:20,5
44998,00:49:23,11
44999,17:52:08,8
45000,17:52:07,9
45001,17:52:06,7
45002,23:13:21,2
45003,23:13:20,23
45004,23:13:27,8
45005,17:52:02,8
45006,23:13:25,9
45007,23:13:24,9
45008,10:08:36,6
45009,10:08:37,11
45010,04:15:31,9
45011,20:55:07,10
45012,20:55:00,8
45013,20:55:01,3
45014,04:15:35,5
45015,04:15:34,11
45016,21:55:11,6
45017,04:15:39,8
45018,04:15:38,11
45019,20:55:08,10
45020,10:08:38,11
45021,10:08:39,11
45022,17:32:01,5
45023,17:32:00,10
45024,03:50:01,4
45025,13:30:05,8
45026,18:26:38,6
45027,13:30:04,6
45028,18:04:41,4
45029,20:16:47,6
45030,18:26:32,4
45031,18:26:33,2
45032,18:26:30,2
45033,18:26:31,3
45034,18:26:36,13
45035,18:26:37,21
45036,18:26:34,4
45037,09:08:48,12
45038,15:56:09,5
45039,09:11:16,5
45040,13:30:01,13
45041,15:35:25,6
45042,07:18:24,4
45043,17:32:06,9
45044,22:46:30,1
45045,00:48:49,5
45046,03:32:06,8
45047,03:32:07,8
45048,03:32:04,7
45049,03:32:05,4
45050,03:32:02,8
45051,03:32:03,15
45052,03:32:00,5
45053,03:32:01,10
45054,15:31:40,2
45055,07:18:27,7
45056,03:32:08,8
45057,09:11:17,22
45058,07:18:28,3
45059,01:08:58,3
45060,01:08:59,6
45061,00:48:45,9
45062,01:08:52,10
45063,01:08:53,7
45064,22:46:37,9
45065,01:08:51,7
45066,01:08:56,12
45067,01:08:57,10
45068,01:08:54,4
45069,01:08:55,1
45070,20:16:49,4
45071,07:43:10,63
45072,22:13:44,9
45073,07:30:27,7
45074,15:03:45,3
45075,00:48:42,3
45076,21:55:30,12
45077,00:48:43,6
45078,21:21:07,6
45079,23:30:05,4
45080,15:48:19,9
45081,15:48:18,5
45082,16:45:58,19
45083,03:49:28,1
45084,09:39:18,10
45085,07:43:13,27
45086,09:39:16,7
45087,15:48:10,4
45088,09:39:14,11
45089,15:48:12,7
45090,09:39:12,17
45091,15:48:14,6
45092,09:39:10,5
45093,15:48:16,4
45094,16:32:26,7
45095,16:32:27,6
45096,15:38:29,16
45097,16:32:25,4
45098,16:32:22,16
45099,16:32:23,11
45100,16:32:20,9
45101,16:32:21,11
45102,15:25:08,10
45103,15:38:22,13
45104,15:38:21,8
45105,23:07:14,20
45106,15:38:27,7
45107,23:07:12,11
45108,16:32:28,5
45109,15:38:24,17
45110,09:29:22,4
45111,09:29:23,11
45112,09:29:20,17
45113,09:29:21,10
45114,09:29:26,15
45115,17:53:20,6
45116,09:29:24,4
45117,09:29:25,18
45118,09:11:12,17
45119,09:29:28,6
45120,09:29:29,15
45121,03:49:23,11
45122,05:55:28,5
45123,11:19:52,5
45124,12:57:45,16
45125,18:59:44,6
45126,18:53:58,5
45127,11:07:38,7
45128,15:56:08,5
45129,18:53:59,5
45130,11:07:39,7
45131,11:40:59,1
45132,11:40:58,28
45133,07:01:59,6
45134,07:01:58,8
45135,11:40:51,10
45136,07:01:56,15
45137,11:40:53,26
45138,11:40:52,43
45139,07:01:53,2
45140,11:40:54,15
45141,07:01:51,17
45142,07:01:50,6
45143,23:03:44,5
45144,19:08:33,3
45145,23:03:46,3
45146,23:03:47,6
45147,23:03:40,8
45148,23:03:41,4
45149,23:03:42,6
45150,23:03:43,6
45151,10:10:28,5
45152,09:07:50,10
45153,23:03:48,4
45154,23:03:49,6
45155,11:07:33,1
45156,03:56:07,11
45157,19:25:29,10
45158,19:25:28,1
45159,19:25:25,3
45160,03:56:00,15
45161,19:25:27,5
45162,19:25:26,8
45163,19:25:21,2
45164,19:25:20,6
45165,19:25:23,11
45166,19:08:36,8
45167,19:08:35,4
45168,00:35:49,6
45169,19:03:22,6
45170,21:12:39,4
45171,21:12:38,10
45172,19:11:42,15
45173,03:21:42,8
45174,09:14:34,15
45175,21:12:31,2
45176,21:12:30,4
45177,21:12:33,8
45178,21:12:32,9
45179,21:12:35,3
45180,21:12:34,3
45181,21:12:37,13
45182,21:12:36,10
45183,03:55:23,6
45184,03:55:22,7
45185,03:55:21,5
45186,03:55:20,8
45187,10:25:59,22
45188,10:25:58,8
45189,03:55:25,7
45190,03:55:24,8
45191,10:25:55,14
45192,09:14:31,7
45193,03:55:29,9
45194,10:25:56,6
45195,10:25:51,25
45196,10:25:50,16
45197,10:25:53,5
45198,10:25:52,13
45199,17:21:30,1
45200,17:21:31,24
45201,17:21:32,5
45202,17:21:33,13
45203,17:21:34,7
45204,17:21:35,8
45205,17:21:36,8
45206,00:35:41,10
45207,17:21:38,10
45208,17:21:39,5
45209,09:30:23,6
45210,15:31:59,12
45211,14:31:32,8
45212,13:31:49,2
45213,07:32:30,5
45214,15:25:02,7
45215,20:25:09,5
45216,16:45:12,6
45217,12:57:48,1
45218,13:51:36,6
45219,00:50:17,3
45220,11:00:19,23
45221,11:00:18,5
45222,11:13:43,7
45223,11:00:11,9
45224,11:00:10,15
45225,11:00:13,6
45226,11:00:12,7
45227,11:00:15,4
45228,11:00:14,9
45229,11:00:17,23
45230,11:00:16,3
45231,16:45:19,7
45232,22:47:48,1
45233,11:13:41,7
45234,15:31:50,8
45235,11:13:46,1
45236,01:09:09,6
45237,11:13:47,5
45238,07:10:28,18
45239,07:10:29,10
45240,09:33:12,16
45241,09:33:13,6
45242,09:33:14,11
45243,17:48:55,6
45244,09:33:16,6
45245,09:33:17,8
45246,07:10:20,16
45247,09:33:19,9
45248,07:10:22,14
45249,07:10:23,6
45250,07:10:24,35
45251,07:10:25,9
45252,07:10:26,5
45253,07:10:27,18
45254,08:23:38,28
45255,01:39:51,23
45256,15:31:57,3
45257,08:23:32,29
45258,08:23:33,10
45259,08:23:30,17
45260,08:23:31,20
